outcome_weights,age_months,color_weights,breed_weights,gender_weights,fixed_weights
2,48.65808332819976,14,2,1,2
2,2.792665147128278,18,10,2,2
2,73.95634407277358,18,9,1,2
2,64.72412164520831,7,2,1,2
2,1.6755990882769667,5,5,2,2
2,10.316433602332697,3,5,1,2
2,13.1748085176287,11,2,1,2
2,6.045298671430625,6,2,1,2
2,12.977679213125526,7,2,1,2
2,83.41855068892585,18,9,2,2
2,36.337501796751475,9,4,2,2
2,2.924084683463726,9,9,1,2
2,12.156307111028974,9,4,2,2
2,12.024887574693526,14,2,1,1
2,10.38214337050042,6,6,2,2
2,112.98794636440174,9,4,1,2
2,60.02587322121604,7,2,1,2
2,25.75822912174788,6,6,1,2
2,12.25487176328056,15,4,2,2
2,5.125361917082486,5,9,1,2
2,8.279430789133247,6,6,2,2
2,30.259348241236985,9,9,1,2
2,24.148339801638638,6,6,1,2
2,4.3696995831536585,6,9,1,1
2,5.519620526088832,18,2,2,2
2,12.024887574693526,3,6,1,2
2,44.41980328138155,3,6,1,2
2,2.0370028131994498,6,2,2,2
2,2.234132117702622,9,2,1,2
2,91.27086798496889,9,3,2,2
2,8.082301484630074,14,2,2,2
2,27.926651471282778,6,9,2,2
2,17.61021786895008,5,9,1,2
2,36.008952955912854,15,4,2,2
2,6.078153555514487,11,2,2,2
2,4.0740056263988995,14,4,2,1
2,36.041807839996714,9,3,1,2
2,2.464116306289657,6,2,1,2
2,24.1811946857225,13,8,1,2
2,48.98663216903838,17,9,1,2
2,12.123452226945112,3,4,2,1
2,24.016920265303188,9,9,1,1
2,24.279759337974085,9,9,1,2
2,96.03482617712889,14,2,2,2
2,72.01790591182571,9,9,1,2
2,12.287726647364423,18,4,1,1
2,3.7783116696441406,17,7,1,2
2,4.0740056263988995,3,2,2,1
2,2.135567465451036,6,1,1,2
2,18.595864391465945,2,10,1,2
2,73.46352081151564,3,4,1,2
2,7.096654962114211,6,4,1,2
2,36.27179202858375,6,6,2,2
2,2.299841885870346,11,2,1,2
2,24.016920265303188,15,2,1,2
2,1.9055832768640013,11,7,2,2
2,23.458387235877534,13,9,2,2
2,35.97609807182899,15,9,2,1
2,27.105279369186224,6,7,2,2
2,22.899854206451877,18,9,1,2
2,13.930470851557526,6,2,1,2
2,84.53561674777715,15,4,2,2
2,48.19811495102569,15,4,1,2
2,5.19107168525021,14,2,1,2
2,2.234132117702622,3,9,1,2
2,28.386619848456846,13,9,1,2
2,24.37832399022567,4,9,1,2
2,2.6283907267089672,1,7,1,2
2,10.973531284009939,6,10,1,1
2,84.00993860243537,6,2,2,1
2,48.132405182857966,18,9,2,2
2,118.44185712232284,15,4,1,2
2,42.087106511427336,3,9,1,2
2,167.98702232078688,11,2,1,2
2,8.115156368713937,5,9,1,2
2,59.99301833713218,6,1,2,1
2,24.148339801638638,6,9,2,2
2,38.70305345078955,6,4,1,1
2,36.206082260416025,9,3,2,2
2,1.8398735086962772,1,5,2,2
2,109.01250539025442,6,4,1,2
2,24.016920265303188,6,2,1,2
2,48.033840530606376,2,2,1,1
2,36.206082260416025,6,4,2,2
2,36.337501796751475,9,9,1,2
2,106.25269512721,11,2,2,2
2,24.082630033470913,13,8,2,2
2,48.72379309636748,11,2,2,2
2,109.86673237643484,3,9,2,2
2,3.1540688720507606,9,2,2,2
2,12.024887574693526,18,9,1,1
2,14.160455040144562,6,2,1,1
2,37.25743855109961,4,9,2,2
2,34.89188689706154,9,1,1,2
2,34.300498983552025,18,2,2,2
2,133.71937822131872,18,1,1,2
2,29.2079919505534,13,9,1,2
2,36.041807839996714,1,2,2,2
2,12.156307111028974,14,4,1,2
2,119.98603667426435,7,2,2,2
2,12.222016879196698,9,9,2,1
2,3.6468921333086923,9,2,1,2
2,1.8398735086962772,6,4,2,2
2,4.106860510482761,18,9,1,1
2,12.024887574693526,9,4,2,2
2,46.128257253742376,9,9,1,2
2,20.698576972833116,8,9,1,2
2,36.008952955912854,14,6,1,2
2,73.3321012751802,1,1,2,2
2,2.7269553789605534,11,2,2,2
2,24.016920265303188,18,2,1,1
2,30.883591038830367,9,9,1,1
2,7.1623647302819355,3,4,2,2
2,12.25487176328056,9,9,1,2
2,24.64116306289657,3,2,2,2
2,12.123452226945112,1,4,2,2
1,36.501776217170786,14,4,2,2
1,13.1748085176287,9,9,1,2
1,4.599683771740692,5,4,2,1
1,26.38247191934126,9,9,2,2
1,83.12285673217109,6,9,2,2
1,0.16427442041931045,7,9,1,1
1,5.0267972648309,5,9,2,2
1,0.06570976816772418,7,2,2,1
1,167.98702232078688,18,1,2,2
1,14.259019692396148,3,6,2,2
1,2.529826074457381,7,2,1,1
1,60.35442206205466,6,7,1,2
1,111.54233146471181,18,9,2,1
1,18.2016057824596,9,7,1,2
1,29.503685907308157,13,9,2,2
1,2.069857697283312,6,5,2,1
1,52.56781453417935,9,9,2,2
1,6.045298671430625,11,2,2,1
1,49.906568923386516,17,9,1,2
1,75.53337850879895,9,9,2,2
1,2.20127723361876,6,2,1,1
1,1.6098893201092426,6,6,1,1
1,2.6283907267089672,18,4,1,2
1,96.16624571346435,14,8,2,2
1,25.922503542167192,4,9,2,2
1,95.27916384320007,14,9,1,2
1,108.38826259266104,6,2,2,2
1,2.20127723361876,2,5,1,1
1,8.246575905049385,14,2,2,2
1,18.2016057824596,2,4,1,2
1,84.30563255919013,9,4,1,2
1,24.148339801638638,7,4,1,1
1,0.13141953633544837,11,4,2,1
1,58.4159839011068,18,9,2,2
1,24.115484917554774,18,3,2,2
1,60.42013183022239,6,2,1,1
1,36.206082260416025,6,6,2,2
1,96.36337501796751,15,4,1,2
1,25.002566787819053,6,9,1,2
1,18.135896014291873,14,4,2,1
1,12.09059734286125,11,2,2,1
1,5.683894946508142,17,7,1,2
1,1.9055832768640013,6,6,2,2
1,0.06570976816772418,6,2,2,1
1,96.33052013388365,14,4,2,2
1,119.36179387667097,17,3,2,2
1,12.55056572003532,8,2,2,2
1,144.23294112815458,13,8,1,2
1,1.6098893201092426,6,6,1,1
1,36.173227376332164,9,3,1,1
1,42.90847861352389,6,4,2,2
1,3.942586090063451,18,9,2,2
1,12.911969444957801,6,2,1,2
1,84.14135813877081,14,7,1,2
1,0.16427442041931045,9,9,1,1
1,36.27179202858375,15,4,1,2
1,24.279759337974085,11,9,1,1
1,100.535945296618,11,2,1,2
1,38.63734368262182,6,2,1,2
1,0.16427442041931045,9,9,2,1
1,16.0331834329247,3,4,2,2
1,12.813404792706216,18,4,2,2
1,5.355346105669521,5,9,1,2
1,12.25487176328056,14,4,1,2
1,30.226493357153124,14,4,1,1
1,1.8070186246124151,3,10,2,1
1,9.133657775313662,9,9,2,1
1,3.4497628288055195,3,4,2,1
1,96.10053594529661,3,4,1,2
1,36.27179202858375,7,4,2,2
1,24.214049569806363,6,9,2,1
1,2.0041479291155877,14,2,2,1
1,25.988213310334913,14,9,2,2
1,84.37134232735785,14,2,1,1
1,12.320581531448285,9,3,2,2
1,10.086449413745662,17,4,1,1
1,72.21503521632887,18,1,1,2
1,10.414998254584283,6,2,1,2
1,2.6941004948766913,6,1,1,2
1,2.759810263044416,6,9,2,1
1,2.0370028131994498,6,2,2,1
1,8.279430789133247,18,9,1,1
1,0.06570976816772418,6,2,2,1
1,2.234132117702622,7,6,1,1
1,37.0931641306803,17,4,2,2
1,24.54259841064498,9,9,1,2
1,23.88550072896774,8,9,1,2
1,10.0535945296618,9,3,1,1
1,36.008952955912854,15,4,1,1
1,36.89603482617713,13,3,1,2
1,12.024887574693526,15,4,1,1
1,0.3285488408386209,9,5,2,1
1,52.33783034559231,5,9,2,1
1,60.058728105299906,1,4,2,1
1,50.59652148914762,5,9,1,2
1,46.91677447175507,18,4,1,2
1,104.8727899956878,9,9,1,2
1,36.107517608164436,14,4,1,2
1,12.222016879196698,3,9,2,1
1,17.215959259943737,18,4,1,1
1,24.47688864247726,18,9,1,1
1,0.3285488408386209,9,5,1,1
1,6.43955728043697,14,9,2,1
1,1.6098893201092426,3,4,1,1
1,2.529826074457381,6,6,1,2
1,6.176718207766073,14,4,1,2
1,12.156307111028974,6,9,1,2
1,7.2280744984496605,6,7,2,2
1,3.942586090063451,9,9,2,1
1,0.7556623339288281,13,2,1,1
1,144.00295693956755,13,6,1,1
1,4.139715394566624,6,1,1,2
1,36.041807839996714,3,4,2,1
1,24.64116306289657,3,9,1,2
1,84.46990697960943,14,4,2,2
1,132.89800611922217,8,3,2,2
1,2.135567465451036,9,6,2,1
1,120.11745621059981,6,4,2,2
1,5.355346105669521,6,9,2,2
1,3.4497628288055195,6,4,2,1
1,3.4497628288055195,9,9,1,1
1,36.140372492248304,7,2,1,2
1,30.32505800940471,2,6,2,2
1,9.199367543481385,9,4,1,2
1,36.337501796751475,3,1,1,2
1,24.214049569806363,18,4,2,1
1,60.09158298938377,1,2,1,2
1,10.743547095422905,9,10,1,2
1,37.0931641306803,11,4,1,2
1,24.805437483315878,6,4,2,2
1,11.992032690609664,14,9,2,2
1,5.223926569334073,6,2,2,1
1,38.045955769112304,8,9,2,2
1,36.206082260416025,17,9,1,2
1,36.140372492248304,9,9,1,1
1,24.575453294728845,18,4,2,1
1,120.44600505143843,6,2,2,1
1,27.828086819031192,5,9,2,2
1,24.31261422205795,3,4,1,1
1,72.21503521632887,6,4,2,2
1,24.148339801638638,11,2,2,1
1,60.68297090289328,9,4,2,2
1,22.538450481529395,14,9,2,2
1,19.45009137764636,2,5,2,2
1,24.115484917554774,14,2,2,2
1,12.123452226945112,9,6,1,2
1,2.0041479291155877,15,9,1,1
1,0.19712930450317254,18,4,2,1
1,24.34546910614181,3,4,1,2
1,49.08519682128996,9,6,2,2
1,12.123452226945112,15,4,1,1
1,2.398406538121933,6,6,2,2
1,24.444033758393395,9,9,1,1
1,24.772582599232017,6,9,1,1
1,6.045298671430625,11,2,2,1
1,10.119304297829524,15,4,1,1
1,24.31261422205795,6,5,1,1
1,24.444033758393395,13,2,1,2
1,37.48742273968664,8,9,1,2
1,2.20127723361876,11,2,1,1
1,144.16723135998686,6,6,2,2
1,144.06866670773528,15,6,2,1
1,2.0041479291155877,6,9,2,1
1,7.195219614365798,3,2,1,2
1,84.23992279102241,14,7,1,2
1,1.9055832768640013,1,5,1,1
1,24.016920265303188,6,4,1,1
1,126.16275488203043,6,7,2,2
1,36.4032115649192,15,4,2,2
1,38.111665537280025,15,4,2,2
1,12.156307111028974,5,9,1,1
1,9.626481036571592,5,9,2,2
1,1.8398735086962772,6,4,2,1
1,119.98603667426435,11,4,1,2
1,49.24947124170927,9,9,1,2
1,61.40577835273825,14,7,2,2
1,25.10113144007064,5,9,1,2
1,12.649130372286905,6,7,2,1
1,3.5154725969732437,5,9,2,1
1,8.575124745888006,18,5,1,2
1,3.3183432924700713,6,1,2,1
1,37.61884227602209,3,4,1,2
1,48.033840530606376,17,7,1,2
1,36.140372492248304,14,9,1,1
1,18.004476477956427,9,9,2,1
1,1.7741637405285529,14,9,1,1
1,2.0370028131994498,15,4,2,2
1,0.22998418858703465,14,2,1,1
1,18.103041130208013,9,5,2,1
1,3.1212139879668985,7,2,2,1
1,13.04338898129325,8,9,1,2
1,2.102712581367174,18,9,1,1
1,2.0041479291155877,13,4,2,1
1,36.140372492248304,15,4,2,1
1,0.29569395675475885,6,2,1,1
1,24.279759337974085,6,6,1,1
1,9.166512659397524,11,2,2,2
1,11.992032690609664,3,4,2,1
1,24.37832399022567,17,9,1,1
1,24.772582599232017,4,9,1,2
1,120.31458551510298,9,4,1,2
1,47.902420994270926,15,9,1,2
1,9.42935173206842,3,6,1,2
1,114.59783568451097,9,9,1,2
1,12.419146183699871,18,9,2,1
1,13.306228053964148,6,3,2,2
1,144.03581182365141,19,8,2,2
1,5.19107168525021,6,1,2,2
1,24.016920265303188,15,4,1,1
1,12.156307111028974,6,4,1,1
1,36.140372492248304,16,8,1,2
1,32.263496170352575,6,6,1,2
1,60.22300252571922,9,4,2,2
1,4.271134930902072,3,2,1,2
1,28.550894268876156,1,5,1,2
1,59.99301833713218,15,4,2,1
1,84.20706790693855,9,9,2,2
1,4.0740056263988995,17,5,2,1
1,24.34546910614181,15,4,2,2
1,4.271134930902072,9,4,2,1
1,24.50974352656112,6,9,1,2
1,6.2095730918499354,11,2,1,1
1,24.47688864247726,18,4,1,2
1,30.1607835889854,3,4,2,2
1,24.444033758393395,3,9,2,2
1,12.71484014045463,12,4,1,2
1,24.148339801638638,9,4,2,1
1,18.33302531879505,18,9,1,2
1,15.146101562660425,9,9,1,2
1,12.583420604119182,7,4,1,2
1,87.72254050391179,17,9,2,2
1,3.6140372492248303,13,2,1,2
1,51.779297316166655,14,9,1,2
1,144.134376475903,18,4,2,1
1,12.222016879196698,9,9,1,1
1,20.23860859565905,5,9,2,2
1,1.5113246678576562,7,6,2,1
1,15.310375983079735,9,7,1,2
1,24.1811946857225,14,7,1,1
1,18.300170434711184,13,8,1,1
1,18.103041130208013,18,9,2,2
1,47.11390377625824,9,2,2,2
1,1.2156307111028974,6,8,1,1
1,72.05076079590957,14,4,2,1
1,36.173227376332164,6,8,1,2
1,5.19107168525021,18,5,2,2
1,36.041807839996714,8,4,1,2
1,12.222016879196698,1,4,1,2
1,2.0041479291155877,9,5,2,1
1,43.10560791802706,6,9,2,2
1,32.19778640218485,9,9,2,2
1,3.1540688720507606,16,8,2,1
1,2.7269553789605534,11,2,2,1
1,36.206082260416025,18,9,2,1
1,14.259019692396148,5,9,1,2
1,24.411178874309535,18,9,1,2
1,49.08519682128996,18,4,1,2
1,26.316762151173535,9,9,1,2
1,15.113246678576562,2,3,2,2
1,0.3285488408386209,6,5,1,1
1,24.34546910614181,5,9,1,1
1,9.002238238978213,13,9,2,1
1,3.4169079447216575,18,4,2,1
1,2.7269553789605534,11,2,1,2
1,25.1339863241545,9,9,2,2
1,24.049775149387052,5,9,1,1
1,60.25585740980308,6,7,1,2
1,24.279759337974085,7,2,2,1
1,18.070186246124152,1,1,1,1
1,1.149920942935173,1,5,2,1
1,37.38885808743506,14,9,1,2
1,3.0555042197991744,6,1,2,2
1,8.279430789133247,15,4,1,2
1,33.41341711328775,6,9,2,2
1,32.394915706688025,8,9,2,2
1,60.35442206205466,11,2,1,2
1,3.3183432924700713,9,2,1,2
1,23.984065381219327,18,4,1,1
1,3.0226493357153124,3,4,1,1
1,24.444033758393395,5,9,1,1
1,2.496971190373519,7,4,2,1
1,24.279759337974085,13,8,1,2
1,2.3655516540380708,18,5,2,2
1,5.782459598759728,17,5,2,1
1,13.50335735846732,14,9,1,2
1,3.6140372492248303,1,5,1,2
1,84.04279348651923,5,9,2,1
1,36.73176040575782,13,9,1,1
1,3.1212139879668985,9,9,2,1
1,0.22998418858703465,9,2,2,1
1,24.411178874309535,8,3,1,2
1,4.008295858231175,18,9,2,1
1,96.9876178155609,6,4,2,1
1,132.14234378529332,18,4,1,2
1,96.88905316330931,1,4,2,2
1,49.775149387051066,5,9,2,2
1,28.025216123534364,3,9,1,2
1,84.23992279102241,15,7,2,2
1,7.030945193946487,5,9,1,1
1,144.2986508963223,6,4,2,1
1,68.10817470584611,9,7,2,2
1,85.78410234296392,3,2,1,2
1,44.189819092794515,6,9,2,2
1,10.940676399926076,18,9,1,2
1,0.49282326125793136,9,9,1,1
1,36.96174459434485,12,1,2,2
1,36.173227376332164,11,2,2,2
1,10.152159181913387,17,7,2,2
1,24.214049569806363,4,9,1,1
1,42.51422000451755,4,5,1,2
1,108.28969794040945,2,7,2,2
1,10.119304297829524,6,4,1,1
1,36.89603482617713,3,4,2,1
1,11.564919197519457,6,2,1,2
1,167.98702232078688,9,4,2,2
1,0.19712930450317254,13,2,1,1
1,6.176718207766073,9,2,1,2
1,12.123452226945112,18,5,2,1
1,25.791084005831742,2,9,1,2
1,5.9138791350951765,14,2,2,2
1,1.9055832768640013,6,6,2,2
1,2.234132117702622,7,6,2,1
1,10.0535945296618,9,2,1,2
1,143.6086983305612,11,2,1,2
1,0.22998418858703465,6,2,2,1
1,36.173227376332164,6,4,1,1
1,2.6941004948766913,9,1,1,2
1,56.116142015236456,18,3,1,2
1,30.1607835889854,13,8,1,2
1,0.3285488408386209,6,9,2,1
1,60.61726113472556,9,9,1,2
1,36.370356680835336,13,8,1,2
1,31.40926918417216,6,9,1,2
1,119.98603667426435,7,2,2,1
1,12.944824329041664,6,4,1,2
1,25.363970512741535,5,9,1,2
1,24.246904453890224,2,4,1,1
1,12.484855951867594,15,4,1,2
1,12.813404792706216,16,8,2,1
1,53.750590361198384,5,5,1,2
1,12.156307111028974,18,4,2,2
1,36.008952955912854,5,9,2,1
1,36.173227376332164,11,2,2,2
1,48.59237356003204,13,8,2,2
1,96.13339082938047,18,9,2,1
1,24.64116306289657,14,4,2,2
1,36.60034086942237,9,9,1,2
1,11.992032690609664,13,8,2,1
1,72.24789010041275,11,2,1,2
1,25.232550976406085,3,9,1,2
1,85.8826669952155,18,9,1,2
1,10.250723834164972,7,2,2,2
1,0.3285488408386209,1,5,1,1
1,27.105279369186224,2,5,2,2
1,8.706544282223454,9,2,1,2
1,2.0370028131994498,6,2,2,1
1,47.50816238526458,9,9,2,2
1,2.069857697283312,1,4,1,2
1,24.115484917554774,7,4,2,1
1,1.6098893201092426,6,6,2,1
1,3.186923756134623,7,2,2,1
1,4.008295858231175,2,2,1,1
1,36.173227376332164,9,9,1,1
1,2.496971190373519,15,4,2,1
1,13.470502474383457,18,9,2,2
1,2.234132117702622,6,6,2,1
1,12.123452226945112,6,7,1,2
1,0.7556623339288281,13,2,2,1
1,120.18316597876753,14,4,1,1
1,28.45232961662457,18,9,1,2
1,23.984065381219327,3,9,2,1
1,10.119304297829524,3,6,1,2
1,24.279759337974085,18,2,2,1
1,24.016920265303188,18,5,2,1
1,36.173227376332164,6,2,2,2
1,60.02587322121604,9,3,1,1
1,28.353764964372985,3,9,2,2
1,0.16427442041931045,9,9,2,1
1,12.484855951867594,15,4,1,1
1,12.222016879196698,15,7,2,2
1,0.7556623339288281,13,2,1,1
1,25.725374237664017,6,9,2,2
1,23.984065381219327,13,8,2,1
1,48.19811495102569,6,4,2,2
1,39.39300601655065,18,4,2,2
1,5.059652148914762,6,9,2,2
1,34.070514794964986,14,7,2,2
1,18.36588020287891,15,4,2,2
1,18.070186246124152,4,5,2,2
1,12.484855951867594,3,6,2,2
1,72.90498778208998,6,1,1,2
1,2.496971190373519,18,4,2,1
1,2.82552003121214,13,6,2,1
1,24.739727715148156,9,9,1,2
1,33.74196595412637,9,2,1,2
1,48.362389371445,17,7,2,2
1,138.61475594981417,6,1,1,1
1,0.16427442041931045,9,9,2,1
1,1.2813404792706216,18,9,1,1
1,48.132405182857966,4,9,2,1
1,2.0370028131994498,3,10,1,1
1,107.9940039836547,5,9,1,1
1,24.608308178812706,11,2,1,2
1,36.173227376332164,3,4,2,2
1,24.016920265303188,5,9,2,1
1,7.129509846198074,3,6,2,1
1,48.132405182857966,15,2,2,2
1,24.411178874309535,9,10,2,2
1,5.0267972648309,14,9,1,1
1,12.353436415532146,9,4,1,2
1,3.7454567855602785,18,2,1,2
1,36.4032115649192,11,2,1,1
1,24.082630033470913,15,4,1,2
1,0.49282326125793136,14,4,2,1
1,5.421055873837245,1,5,1,2
1,37.06030924659644,4,9,1,2
1,2.0041479291155877,14,9,2,1
1,36.60034086942237,9,6,2,2
1,4.928232612579314,6,6,2,1
1,5.81531448284359,3,4,1,1
1,12.353436415532146,5,9,2,2
1,74.90913571120556,14,2,1,2
1,11.729193617938767,18,9,2,2
1,54.90051130413355,5,9,2,2
1,96.36337501796751,14,4,2,1
1,18.037331362040288,15,2,1,1
1,8.377995441384833,1,4,1,2
1,48.296679603277276,6,9,1,1
1,71.19653380972915,5,9,1,2
1,0.06570976816772418,7,2,1,1
1,48.362389371445,5,9,1,2
1,48.000985646522516,18,4,1,1
1,12.09059734286125,11,4,1,1
1,12.222016879196698,6,6,1,2
1,24.936857019651328,1,9,1,2
1,79.64023901928171,6,2,1,2
1,90.18665681020144,18,7,2,2
1,3.219778640218485,9,4,1,2
1,12.25487176328056,13,8,2,2
1,49.0523419372061,3,4,1,2
1,24.016920265303188,9,9,2,1
1,36.008952955912854,9,4,1,2
1,48.099550298774105,13,8,1,1
1,24.214049569806363,18,9,1,1
1,1.2813404792706216,9,9,1,1
1,72.14932544816115,3,4,1,2
1,12.287726647364423,9,4,1,1
1,24.148339801638638,8,4,2,2
1,1.8070186246124151,6,2,2,1
1,48.099550298774105,6,1,2,2
1,6.2095730918499354,6,2,1,1
1,0.06570976816772418,6,2,1,1
1,36.173227376332164,9,4,2,1
1,132.01092424895788,18,9,1,1
1,12.71484014045463,18,9,1,2
1,24.148339801638638,9,5,1,1
1,36.173227376332164,18,4,1,1
1,114.07215753916918,11,2,2,2
1,1.2156307111028974,6,8,1,1
1,25.26540586048995,13,4,1,1
1,12.09059734286125,9,9,2,1
1,7.1623647302819355,12,1,2,1
1,120.08460132651595,14,4,1,1
1,12.123452226945112,13,8,2,2
1,1.5770344360253803,9,3,1,1
1,33.9719501427134,3,3,1,2
1,2.6941004948766913,6,2,1,1
1,48.78950286453521,11,9,1,2
1,1.7084539723608287,1,4,1,1
1,0.9856465225158627,9,4,1,1
1,39.22873159613134,18,9,1,2
1,12.287726647364423,6,7,1,2
1,72.18218033224501,2,2,1,1
1,24.214049569806363,13,2,2,2
1,2.069857697283312,6,2,1,2
1,10.644982443171317,9,9,2,2
1,2.0041479291155877,6,4,1,1
1,12.25487176328056,13,8,2,2
1,4.106860510482761,9,4,2,1
1,4.041150742315037,6,9,1,1
1,2.3655516540380708,11,2,2,2
1,18.990123000472288,17,9,2,2
1,7.2280744984496605,14,2,1,2
1,80.79015996221689,15,9,2,2
1,17.117394607692148,1,4,1,2
1,1.8398735086962772,2,10,1,2
1,172.94810981745005,13,2,1,2
1,1.9055832768640013,6,2,2,1
1,13.83190619930594,18,10,1,2
1,24.575453294728845,9,9,1,2
1,36.173227376332164,1,5,2,1
1,38.47306926220251,6,9,2,2
1,1.3470502474383457,15,4,2,1
1,88.18250888108585,11,2,1,2
1,0.22998418858703465,7,2,1,1
1,9.987884761494076,9,9,1,1
1,6.505267048604694,9,4,2,2
1,33.77482083821023,11,2,2,2
1,8.213721020965522,9,4,1,2
1,48.95377728495452,9,9,2,2
1,5.059652148914762,3,9,2,1
1,60.84724532331259,6,2,2,2
1,1.9055832768640013,6,6,2,2
1,19.1543974208916,3,9,1,2
1,3.4497628288055195,14,4,1,1
1,4.271134930902072,9,9,2,2
1,96.49479455430296,11,2,1,2
1,60.02587322121604,3,4,2,1
1,24.115484917554774,6,1,2,2
1,60.19014764163535,14,4,2,2
1,11.992032690609664,15,4,2,1
1,24.47688864247726,8,10,1,1
1,24.115484917554774,2,9,1,1
1,155.9949896301772,11,2,2,1
1,12.287726647364423,9,9,1,2
1,24.016920265303188,17,9,2,1
1,11.236370356680835,14,2,1,2
1,36.041807839996714,9,2,1,1
1,11.992032690609664,9,4,1,1
1,13.1748085176287,9,6,1,2
1,4.993942380747038,5,9,2,1
1,24.279759337974085,6,6,1,2
1,2.759810263044416,9,9,2,1
1,28.2552003121214,14,9,1,2
1,36.4032115649192,7,2,1,2
1,5.322491221585659,11,9,1,1
1,48.59237356003204,6,2,1,2
1,4.23828004681821,3,9,1,1
1,1.7084539723608287,11,9,1,1
1,2.9897944516314503,3,9,2,1
1,12.977679213125526,9,2,1,2
1,96.19910059754821,5,9,2,1
1,36.501776217170786,15,9,2,2
1,4.468264235405244,9,7,1,2
1,49.28232612579314,9,4,1,2
1,38.01310088502844,14,9,2,2
1,10.480708022752006,9,4,1,2
1,1.2156307111028974,6,8,2,1
1,77.96463993100474,6,2,1,2
1,72.83927801392225,8,3,2,1
1,60.55155136655784,14,9,2,1
1,32.19778640218485,9,9,1,2
1,6.340992628185384,14,9,1,2
1,23.984065381219327,14,9,2,1
1,72.47787428899977,6,8,1,2
1,84.14135813877081,11,4,2,1
1,18.36588020287891,11,4,2,2
1,1.2156307111028974,6,8,1,1
1,1.2813404792706216,11,9,1,1
1,4.271134930902072,13,4,2,1
1,50.136553111973555,5,9,1,2
1,2.9569395675475882,6,2,1,1
1,72.93784266617385,4,9,1,2
1,1.8398735086962772,9,4,1,1
1,6.932380541694902,18,9,2,1
1,6.111008439598349,9,10,1,1
1,12.123452226945112,14,10,1,1
1,203.99597527669974,14,4,1,1
1,11.992032690609664,3,4,1,1
1,7.030945193946487,6,2,2,1
1,96.00197129304503,6,2,1,1
1,72.21503521632887,2,7,2,2
1,4.3696995831536585,6,5,2,2
1,84.27277767510627,3,9,2,2
1,72.14932544816115,2,7,1,2
1,1.5113246678576562,14,6,2,1
1,1.1827758270190354,9,9,2,1
1,25.42968028090926,6,9,1,2
1,48.165260066941826,13,4,2,1
1,36.206082260416025,14,4,2,1
1,12.189161995112835,9,4,2,2
1,7.260929382533522,14,2,2,2
1,1.2813404792706216,9,9,1,1
1,12.452001067783733,3,9,1,1
1,12.55056572003532,3,4,1,2
1,37.22458366701575,18,9,1,2
1,22.242756524774634,3,9,2,2
1,33.05201338836527,11,9,2,2
1,11.433499661184008,9,9,2,2
1,24.082630033470913,9,2,2,1
1,12.287726647364423,6,6,1,2
1,24.049775149387052,14,4,2,1
1,14.948972258157252,9,3,2,2
1,1.4784697837737941,4,9,2,1
1,5.6181851783404175,6,9,1,1
1,61.602907657241424,6,6,1,2
1,36.27179202858375,9,9,1,1
1,24.1811946857225,17,4,1,2
1,25.068276555986778,18,3,2,2
1,1.7741637405285529,18,4,1,1
1,77.96463993100474,14,9,1,2
1,8.246575905049385,18,9,1,2
1,18.464444855130495,15,9,1,1
1,40.60863672765355,5,9,2,2
1,42.185671163678926,9,7,1,2
1,2.102712581367174,18,5,2,1
1,12.25487176328056,6,7,1,2
1,36.173227376332164,7,2,1,2
1,60.51869648247397,18,9,1,2
1,180.24189408406744,6,7,2,2
1,25.659664469496292,18,9,1,2
1,4.041150742315037,9,4,2,1
1,71.98505102774185,6,9,1,1
1,2.168422349534898,5,10,1,1
1,0.361403724922483,15,4,1,1
1,48.033840530606376,15,9,2,1
1,24.279759337974085,13,8,2,2
1,18.56300950738208,6,1,2,2
1,24.31261422205795,13,2,1,2
1,26.448181687508985,9,9,1,2
1,25.232550976406085,3,9,2,2
1,5.059652148914762,13,9,1,1
1,12.024887574693526,7,9,1,2
1,4.041150742315037,8,9,2,1
1,60.78153555514487,5,9,1,2
1,180.07761966364814,14,7,1,1
1,24.1811946857225,14,6,2,1
1,8.706544282223454,18,9,2,2
1,2.562680958541243,15,2,2,1
1,4.23828004681821,14,9,1,2
1,55.590463869894656,18,5,1,2
1,52.33783034559231,5,9,1,2
1,24.246904453890224,3,4,2,2
1,15.113246678576562,14,4,2,1
1,180.0119098954804,3,4,2,1
1,0.22998418858703465,6,2,2,1
1,48.46095402369659,3,2,2,1
1,25.725374237664017,5,9,1,2
1,144.16723135998686,17,9,1,1
1,96.00197129304503,17,5,2,1
1,1.8398735086962772,1,4,1,1
1,24.246904453890224,6,9,1,1
1,24.50974352656112,3,2,2,2
1,36.370356680835336,9,9,2,2
1,11.992032690609664,18,4,2,1
1,36.83032505800941,18,9,1,1
1,36.304646912667614,6,6,2,1
1,12.189161995112835,9,2,2,1
1,24.279759337974085,17,4,2,1
1,60.88010020739645,5,4,2,2
1,6.012443787346763,9,9,1,1
1,2.168422349534898,5,10,2,1
1,18.267315550627323,5,9,2,1
1,6.965235425778763,9,4,1,1
1,2.0041479291155877,1,4,2,1
1,2.135567465451036,18,2,2,1
1,9.035093123062076,14,4,2,1
1,3.186923756134623,9,7,1,2
1,25.10113144007064,9,7,1,2
1,8.049446600546213,18,4,2,1
1,6.176718207766073,18,2,2,2
1,5.0267972648309,9,9,1,1
1,13.50335735846732,6,2,1,2
